The results are ordered in the same order as in c_rc_df (according to protein name),,,,,,,,
pos_1_res4_ft,pos_2_res4_ft,pos_3_res4_ft,pos_1_res7_ft,pos_2_res7_ft,pos_3_res7_ft,pos_1_res12_ft,pos_2_res12_ft,pos_3_res12_ft
-0.705473426,-0.204131712,-0.248195138,-0.785178515,-0.396953167,-0.29569506,-0.913166521,-0.411527379,-0.234279306
0.461117145,-0.557893366,-0.456459589,0.261152246,0.211664325,-0.592930855,0.496008795,0.586570185,-0.458078664
0.93657955,-0.370797255,-0.801689452,0.792338052,-0.421528641,0.979086661,0.922815514,-0.007637907,-0.94413818
0.653747216,0.998127816,0.977943671,0.605731149,0.994917774,0.995258817,0.74589236,0.996240498,0.981344338
-0.069264163,0.931955495,0.962680969,0.497454105,0.910514244,0.995431717,0.00064211,0.920243077,0.970456338
0.64294907,-0.212495285,0.654033444,0.980754394,-0.179592512,0.944157865,0.816267012,-0.275220711,0.862524945
0.711497077,0.944356734,0.996238172,0.771982332,0.967544989,0.997247278,0.746762309,0.963236506,0.999214938
0.07539127,0.56655073,0.809927071,0.015085187,0.034778199,0.901363164,0.01282497,-0.080183571,0.819438933
0.228152578,-0.742364214,-0.177499296,0.06841002,-0.714674522,0.712301558,0.150552922,-0.719783218,0.560952066
0.679625054,0.998749696,0.985285726,0.504979931,0.999827298,0.975376181,0.51778219,0.997965718,0.991571049
0.401051062,0.871741918,0.991891139,0.306102755,0.979283087,0.9983577,0.280008204,0.933712119,0.994246453
0.215978046,0.636314434,0.987802691,0.190778306,0.673399444,0.99713929,0.280810308,0.496122517,0.988293985
0.988439665,0.992453484,0.99867306,0.985219055,0.989625834,0.983799262,0.984501893,0.991721399,0.999784846
0.71243914,0.851294484,-0.009889029,0.803749831,0.932146506,0.843709061,0.818425378,0.876233732,0.879070497
0.999850648,0.714946224,-0.566189831,0.999155828,0.842952048,-0.682558147,0.998756627,0.837769864,-0.54770954
0.992897615,0.999815208,0.997541296,0.993529363,0.999861123,0.990982588,0.993426664,0.999605102,0.996206029
0.711499056,-0.695930238,0.997341789,0.95233898,-0.571003881,0.987137223,0.957764087,-0.54120509,0.991296734
-0.288247739,0.987268896,0.999742033,-0.404939207,0.989612745,0.99956717,-0.408446197,0.99064189,0.99767261
0.499594186,0.803066947,0.999830427,0.091422403,0.568967699,0.994501789,0.135004114,0.516251906,0.997301233
0.501592362,0.993969488,0.9898874,0.675738429,0.961279078,0.997580631,0.645921697,0.975613844,0.991722472
0.593493377,0.929571069,0.837354603,0.940989467,0.840040642,-0.302168703,0.939726657,0.306131521,0.962896412
0.999063087,0.673782674,0.823507381,0.998946441,0.770685521,0.801257808,0.999279595,0.959201971,0.608980795
0.614295404,0.970744039,0.99836285,0.746905127,0.903316919,0.996432292,0.661078057,0.884203772,0.997615466
0.179087431,-0.657857563,0.997594125,0.010534172,-0.945994616,0.987513674,0.156764875,-0.837580281,0.998500721
0.141808241,0.999009185,-0.796198976,0.429905307,0.993975305,-0.69059733,0.345643611,0.988487723,-0.615228137
0.360867179,-0.355585863,-0.755755874,0.128224024,0.588737126,-0.835491316,0.101388881,0.092869949,-0.924633123
0.624036872,-0.697286779,0.279428637,0.494536536,0.150602005,-0.84226756,0.484770964,0.228342514,-0.474201123
0.998338338,0.998786779,-0.486335284,0.999886008,0.998049484,-0.899703487,0.999666692,0.994795218,-0.909106551
0.992135451,0.979043222,-0.957624648,0.995888402,0.978731244,-0.118765397,0.995220665,0.966624854,-0.724689091
0.992571637,0.974117623,-0.441467497,0.693671026,0.979730075,0.603854999,0.861869053,0.993654129,0.009015878
0.999296949,0.996938881,0.856813344,0.997214619,0.99572037,0.504913441,0.996467707,0.991298658,0.466612572
0.711175207,0.997034561,0.752006155,0.713005938,0.99827391,0.368608524,0.702295897,0.999136475,0.363743798
0.441597846,0.106844707,0.9999347,0.197922225,-0.533938176,0.98791633,0.413229257,0.64749082,0.99735517
0.874179527,0.860534369,0.401578445,0.997577257,0.75880259,0.76614782,0.996490582,0.899287676,0.696557399
0.275130767,0.978031094,0.965647707,0.656699856,0.984366969,0.919972195,0.209881458,0.975887701,0.957796448
0.716772517,0.999615478,0.99394063,0.544778293,0.998062901,0.954176291,0.61112274,0.9979321,0.986391756
-0.144862218,-0.784383642,0.519590297,-0.359379545,-0.710721014,-0.304378894,-0.297253937,-0.883652018,0.330063852
0.639861689,0.872539971,0.999481117,0.921787501,0.835132546,0.995591492,0.861706009,0.823997458,0.999488508
0.507960172,0.672538633,0.988994876,0.54484608,0.693139616,0.629486174,0.472642695,0.647744036,0.986948752
0.485450311,-0.645426748,0.276596732,0.473184056,-0.170867666,0.235119083,0.456056519,0.017676697,0.20966588
0.530432968,-0.071773197,0.989245509,0.652425305,-0.000747802,0.962330866,0.596964451,0.340078615,0.983571159
0.159420524,-0.935911321,0.398386511,0.015702205,-0.586186416,0.189224267,-0.070907339,-0.609940485,0.299897294
-0.463929434,-0.940792606,-0.604044891,-0.513910656,-0.992065973,-0.354837867,-0.68251472,-0.873701639,-0.696184124
-0.612327771,-0.787339511,-0.495838795,0.698150943,0.855788084,0.594480429,0.70901543,0.809458392,0.70461141
0.656394626,0.989900794,0.85573486,0.633576136,0.993776477,0.697058795,0.63849888,0.973118575,0.761860745
0.999308935,0.993695311,0.995286828,0.999263722,0.99449959,0.951654955,0.999576312,0.991137326,0.982002504
0.571178896,0.994407437,0.999959118,0.728965595,0.994106463,0.999274611,0.674603088,0.988311651,0.999674974
0.354575484,-0.526349413,0.964019581,0.385165029,-0.605453639,0.978054986,0.314680333,-0.689689279,0.971160525
0.890935977,0.996461155,0.788678606,0.911860829,0.999847578,0.620318359,0.904269931,0.994883731,0.858433379
0.999194318,0.999006952,0.999328061,0.999902728,0.878863923,0.973433465,0.999955179,0.986358457,0.989359339
0.677728612,0.314472431,0.994972908,0.626159025,0.341753544,0.999665178,0.306452686,0.943504681,0.99896141
-0.28079089,-0.190363252,0.66767302,0.250736813,-0.192315829,-0.440708487,-0.082622852,-0.107848451,0.088610224
0.599707234,0.9504595,0.629483843,-0.00477989,0.977793124,0.611973735,-0.143224192,0.998422693,0.604581323
0.493585657,0.944767457,0.268900221,-0.183466594,0.826825873,-0.449854215,-0.320063133,0.417398007,-0.170228421
0.993717792,-0.11139728,-0.211151541,0.994283439,0.739890681,0.686994319,0.99448595,0.612710255,0.668610734
0.551625676,-0.882725273,0.641244007,0.606871159,-0.263864495,0.477488962,0.667920342,-0.379315928,0.588644856
0.142557607,0.973916208,-0.672007944,0.493449322,0.964809002,0.120637736,0.459558275,0.93181899,-0.128507961
0.587355437,-0.130468634,0.768693548,0.843778165,0.432070222,-0.100268239,0.840466185,0.449042945,0.147582188
-0.986191128,0.671744588,0.142895386,-0.878991976,0.882287438,-0.378351547,-0.881036188,0.773936232,0.161610368
-0.937871391,0.698523698,-0.601519788,-0.687677823,0.905980171,-0.553913482,-0.812012076,0.952923779,-0.576176811
0.603455307,0.216400464,0.841197601,0.937393392,0.053977795,0.837232745,0.931121632,0.603478104,0.846340819
0.732294421,0.995119947,0.998911722,0.76652502,0.994490368,0.998086979,0.675158,0.987800388,0.999497039
0.619012309,0.981925027,0.997138561,0.55994481,0.989599655,0.98830799,0.519450781,0.966864227,0.999146176
0.769716004,0.977700001,0.997641263,0.720728541,0.927798221,0.993165168,0.785995598,0.942339373,0.999562871
0.02476835,0.802007149,0.999906623,-0.067788117,0.814363925,0.985818599,-0.096534914,0.854035121,0.997144554
0.565684891,0.997293374,0.996556112,0.907681022,0.968125933,0.99476337,0.763328384,0.967703812,0.999381515
0.484920735,0.97506095,-0.839862694,0.383673651,0.931293668,0.063313943,0.304107629,0.954948626,0.12330844
-0.076647929,0.697050046,0.994651433,-0.033100498,0.88776812,0.980955021,-0.415046696,0.82880911,0.986824515
0.178346695,0.937164044,0.318839695,0.139302338,0.059155842,-0.222072256,0.292092095,0.247518844,0.547828665
0.998355392,-0.024407443,-0.400648134,0.998564066,-0.144084501,-0.701060556,0.999173493,0.255260566,-0.298908733
0.59638977,0.052753451,0.510019236,0.945405118,0.535445899,-0.659475169,0.748528852,0.773277544,0.442845969
-0.025304292,0.065509194,-0.608616427,0.860141678,0.312998889,-0.410972967,0.426607581,0.150039015,0.004800226
0.999684346,0.837927356,0.557925385,0.999086277,-0.187426552,0.590405684,0.999274729,0.109574568,0.967428012
0.996483239,0.99755566,0.998048281,0.999023269,0.992955191,0.986614408,0.999087222,0.981762026,0.999944274
-0.078384383,-0.593450671,0.999752552,0.105868896,0.122609342,0.996048516,0.1301617,-0.053043228,0.999033992
0.563598904,0.991128998,0.995183318,0.56978004,0.995364757,0.91753109,0.414324881,0.997936868,0.974759601
0.398599839,0.998750986,0.945500212,0.595270985,0.996980093,0.9633654,0.649893832,0.997964084,0.947526113
0.555161684,0.945377691,0.912712742,0.513414901,0.979802195,-0.011730184,0.496959616,0.983218918,-0.058676411
-0.142559219,0.985712014,0.201175215,0.508437551,0.985081003,0.192678249,0.487039182,0.990794181,0.19333663
0.240061261,0.898069943,0.997189259,-0.296639068,0.824524851,0.97669714,-0.034888038,0.875705454,0.994487082
0.790382659,0.954959978,0.099058389,0.49694209,0.932602308,-0.020857112,0.667253984,0.931739584,0.203902408
-0.656935555,0.895028449,0.997888152,-0.560847456,0.838340033,0.99257267,-0.601045805,0.890820583,0.999535824
0.71832971,0.930519843,-0.197776438,0.934701742,0.983248763,0.105735879,0.820482258,0.977944781,-0.255054368
0.547837024,0.999909903,0.999840866,0.935918571,0.999806531,0.999897435,0.881936486,0.999954992,0.999600963
0.999075735,0.019604934,0.987065032,0.999079366,-0.405127956,0.967351888,0.999043751,-0.558379534,0.983126004
0.655036367,0.626738218,0.999893733,0.641612903,0.701314716,0.981403168,0.673772356,0.642794735,0.997054449
0.733922951,0.988040691,0.999778058,0.952562083,0.991662813,0.999775993,0.911448132,0.992368678,0.998548633
0.27425843,-0.025028574,0.99949494,0.24075783,-0.158865739,0.997418013,0.222447907,0.8963696,0.999893193
0.992259067,0.282339425,0.762472002,0.999317153,0.287061849,0.766371029,0.999711944,0.291570595,0.781864957
0.984646603,-0.378810851,-0.24289602,0.985323458,-0.244690774,-0.510751877,0.987411466,0.698637971,-0.327298833
0.998325118,0.994880522,0.90934799,0.996581971,0.99374069,0.98614865,0.997887478,0.996187809,0.93179995
-0.401109847,-0.576357331,-0.996658163,-0.437408586,-0.581310064,-0.080492078,-0.258848714,-0.590691924,-0.550612849
0.998579095,0.995590192,-0.840516124,0.999101685,0.991455723,-0.721613919,0.998975971,0.986550963,-0.902652279
0.722544416,0.156314991,0.969302579,0.782998376,-0.030797179,0.916449204,0.731120766,-0.087950991,0.950779279
